AtcoCode,Bearing,CommonName,CreationDateTime,GrandParentLocalityName,Indicator,Landmark,LocalityName,ModificationDateTime,NaptanCode,Notes,NptgLocalityCode,ParentLocalityName,StopType,Street
1800ED15391,E,Central Bus Stn (Stop P)  QS,2007-11-01T00:00:00,,Ombc,OMBC,Oldham,2007-11-01T00:00:00,MANAPGDJ,,E0057798,,BCT,WEST ST
1800WF39401,NW,Central Dr,2014-02-20T00:00:00,Salford,opp,AYSGARTH,Swinton Park,2014-02-20T00:00:00,MANPJPJP,indicator amended,E0029411,Swinton,BCT,MANCHESTER RD
1800WF39391,SE,Central Dr,2014-02-20T00:00:00,Salford,nr,HOUSE 167,Swinton Park,2014-02-20T00:00:00,MANPJPJM,indicator amended,E0029411,Swinton,BCT,MANCHESTER RD
1800WA07511,SW,Central Drive,2014-10-14T00:00:00,,opp,HOUSE 72,Water's Nook,2014-10-14T00:00:00,MANJWJPT,INDICATOR AMENDED,E0029505,Westhoughton,BCT,BOLTON ROAD
1800WA07521,NE,Central Drive,2014-10-14T00:00:00,,nr,HOUSE 79,Water's Nook,2014-10-14T00:00:00,MANJWJPW,INDICATOR AMENDED,E0029505,Westhoughton,BCT,BOLTON ROAD
1800SB45451,NE,Central Library,2007-11-01T00:00:00,,Stop SH,LIBRARY,Manchester City Centre,2017-02-21T14:41:09,MANGWPJP,,E0057786,Manchester,BCT,ST PETERS SQ
1800SB45401,N,Central Library,2007-11-01T00:00:00,Manchester,Stop Sg,OPP LIBRARY,Albert Square,2007-11-01T00:00:00,MANGWPJD,,N0075063,Manchester City Centre,BCT,MOUNT STREET
1800SB45471,SW,Central Library,2007-11-01T00:00:00,,Stop Sz,BLUE ARROW,Manchester City Centre,2007-11-01T00:00:00,MANGWPJT,,E0057786,Manchester,BCT,ST PETERS SQ
1800EB07031,NW,Central Park,2007-11-01T00:00:00,,Stop B,METROLINK STOP,Harpurhey,2007-11-01T00:00:00,MANTPDTM,,E0028743,Manchester,BCT,THE GATEWAY
1800EB07041,NW,Central Park,2007-11-01T00:00:00,,Stop A,METROLINK STOP,Harpurhey,2007-11-01T00:00:00,MANTPDTW,,E0028743,Manchester,BCT,THE GATEWAY
1800ZZMACTP2,,Central Park Station (Manchester Metrolink),2011-03-04T00:00:00,,South Entrance,,Newton Heath,2011-03-04T00:00:00,,,E0029135,Manchester,TMU,The Gateway
1800ZZMACTP4,,Central Park Station (Manchester Metrolink),2011-03-04T00:00:00,,South Entrance Lift,,Newton Heath,2011-03-04T00:00:00,,,E0029135,Manchester,TMU,The Gateway
1800ZZMACTP3,,Central Park Station (Manchester Metrolink),2011-03-04T00:00:00,,North Entrance Lift,,Newton Heath,2011-03-04T00:00:00,,,E0029135,Manchester,TMU,The Gateway
1800ZZMACTP1,,Central Park Station (Manchester Metrolink),2011-03-04T00:00:00,,North Entrance,,Newton Heath,2011-03-04T00:00:00,,,E0029135,Manchester,TMU,The Gateway
1800WKH3592,E,Central Park Way,2007-11-01T00:00:00,,Central Pk Way,CENTRAL PK WAY,Water Heyes,2007-11-01T00:00:00,,,E0029504,Wigan,BCT,GREENOUGH ST
1800WKH2351,E,Central Park Way (eastbd) (to def.route),2007-11-01T00:00:00,,None,Central Park Way (eastbd) (to def.route),Water Heyes,2007-11-01T00:00:00,,,E0029504,Wigan,BCT,CENTRAL PK WAY
1800WKH2421,N,Central Park Way (northbd)(to def.route),2007-11-01T00:00:00,,None,Central Park Way (northbd)(to def.route),Water Heyes,2007-11-01T00:00:00,,,E0029504,Wigan,BCT,CENTRAL PK WAY
1800WKH2431,S,Central Park Way (southbd)(to def.route),2007-11-01T00:00:00,,None,Central Park Way (southbd)(to def.route),Water Heyes,2007-11-01T00:00:00,,,E0029504,Wigan,BCT,CENTRAL PK WAY
1800WKH2041,W,Central Park Way (westbd) (to def.route),2007-11-01T00:00:00,,W Of Green'gh S,W OF GREEN'GH S,Water Heyes,2007-11-01T00:00:00,,,E0029504,Wigan,BCT,CENTRAL PK WAY
1800WKH3591,E,Central Pk Wy (SE-def.rte),2010-05-21T00:00:00,,Central Pk Way,CENTRAL PK WAY,Water Heyes,2010-05-21T00:00:00,,DIRECTION AMENDED,E0029504,Wigan,BCT,GREENOUGH ST
1800SB34371,NE,Central Rd,2008-03-26T00:00:00,Manchester,Stop D,TURNING CIRCLE,West Didsbury,2008-03-26T00:00:00,MANGWJAM,INDICATOR AMENDED,E0029519,Didsbury,BCT,PALATINE RD
1800SJH0461,E,Central Rd (Ebd),2009-01-12T00:00:00,,E-bound,WYCHELM ROAD,Partington,2009-01-12T00:00:00,,INDICATOR AMENDED,N0075113,,BCT,CENTRAL ROAD
1800SJ03691,NE,Central Road,2014-10-06T00:00:00,,opp,LAYBY,Partington,2014-10-06T00:00:00,MANJPGTM,INDICATOR AMENDED,N0075113,,BCT,MCR NEW ROAD
1800SJH0462,W,Central Road,2015-10-07T00:00:00,,Wychelm Road,WYCHELM ROAD,Partington,2015-10-07T00:00:00,,INDICATOR AMENDED,N0075113,,BCT,CENTRAL ROAD
1800SJ48261,SW,Central Road,2014-10-06T00:00:00,,nr,,Partington,2014-10-06T00:00:00,MANJTWDA,INDICATOR AMENDED,N0075113,,BCT,M/CR NEW ROAD
1800SJH0662,NW,Central Road (Partington),2009-01-12T00:00:00,,Market Place,MARKET PLACE,Partington,2009-01-12T00:00:00,,INDICATOR AMENDED,N0075113,,BCT,CENTRAL ROAD
1800SJH0661,SE,Central Road (Partington),2009-01-12T00:00:00,,Market Place,MARKET PLACE,Partington,2009-01-12T00:00:00,,INDICATOR AMENDED,N0075113,,BCT,CENTRAL ROAD
1800ED02321,NE,Chadderton Hall Pk,2010-10-15T00:00:00,,o/s,PARK LODGE,Chadderton Park,2010-10-15T00:00:00,MANAJWDW,NAME AMENDED,N0074935,Chadderton,BCT,CHADD HALL RD
1800ED02331,SW,Chadderton Hall Pk,2010-10-15T00:00:00,,opp,HOUSE 95,Chadderton Park,2010-10-15T00:00:00,MANAJWGA,NAME AMENDED,N0074935,Chadderton,BCT,CHADD HALL RD
1800EDH1402,N,Chadderton Park Road,2009-05-18T00:00:00,,Os house 100,PARK CRESCENT,Chadderton Park,2009-05-18T00:00:00,,INDICATOR AMENDED,N0074935,Chadderton,BCT,CHADDERTON PK R
1800EDH1401,N,Chadderton Park Road (Nbnd),2010-10-11T00:00:00,,Os house 100,PARK CRESCENT,Chadderton Park,2010-10-11T00:00:00,,DIRECTION AMENDED,N0074935,Chadderton,BCT,CHADDERTON PK R
1800ED05681,W,Chadderton Pk Inn,2010-04-15T00:00:00,,o/s,HOUSE 421,Chadderton,2010-04-15T00:00:00,MANAMATW,INDICATOR AMENDED,E0028692,,BCT,BURNLEY LN
1800ED05671,E,Chadderton Pk Inn,2007-11-01T00:00:00,,opp,HOUSE 428,Chadderton,2007-11-01T00:00:00,MANAMATP,,E0028692,,BCT,BURNLEY LN
1800ED02191,E,Chadderton Pk Rd,2010-10-15T00:00:00,,nr,HOUSE 850,Chadderton,2010-10-15T00:00:00,MANAJWAD,INDICATOR AMENDED,E0028692,,BCT,MIDDLETON RD
1800ED02181,W,Chadderton Pk Rd,2010-10-15T00:00:00,,opp,GARAGE,Chadderton,2010-10-15T00:00:00,MANAJTWT,INDICATOR AMENDED,E0028692,,BCT,MIDDLETON RD
1800ED01001,E,Chadderton Precinct,2007-11-01T00:00:00,,Stop B,SHOPPING CENTRE,Chadderton,2007-11-01T00:00:00,MANAJTDG,,E0028692,,BCT,MIDDLETON RD
1800ED02701,W,Chadderton Precinct,2007-11-01T00:00:00,,Stop A,FLATS,Chadderton,2007-11-01T00:00:00,MANAJWPA,,E0028692,,BCT,MIDDLETON RD
1800ED00971,W,Chadderton Town Hall,2010-10-15T00:00:00,,opp,MOTOR SHOWROOMS,Chadderton,2010-10-15T00:00:00,MANAJTAT,INDICATOR AMENDED,E0028692,,BCT,MIDDLETON RD
1800ED10811,N,Chadderton Town Hall,2010-10-15T00:00:00,,opp,THE BLUE CLUB,Chadderton,2010-10-15T00:00:00,MANAMJPT,NAME AMENDED,E0028692,,BCT,VICTORIA ST
1800ED00981,E,Chadderton Town Hall,2010-10-15T00:00:00,,o/s,TOWN HALL,Chadderton,2010-10-15T00:00:00,MANAJTAW,INDICATOR AMENDED,E0028692,,BCT,MIDDLETON RD
1800ED10801,S,Chadderton Town Hall,2010-10-15T00:00:00,,opp,TOWN HALL,Chadderton,2010-10-15T00:00:00,MANAMJPM,NAME AMENDED,E0028692,,BCT,GARFORTH ST
1800ED01092,S,Chadderton Way,2006-01-20T00:00:00,,Towards Oldham,CHADDERTON WAY,Boundary Park,2006-01-20T00:00:00,,,N0074904,,BCT,Westhulme Way
1800ED01091,S,Chadderton Way,2010-10-15T00:00:00,,nr,PENTAGON,Boundary Park,2010-10-15T00:00:00,MANAJTGM,INDICATOR AMENDED,N0074904,,BCT,WESTHULME WAY
1800ED19451,NE,Chadderton Way,2010-10-18T00:00:00,,nr,LADBROKES LTD,Burnley Brow,2010-10-18T00:00:00,MANAPWPM,NAME AMENDED,E0028657,Oldham,BCT,FEATHERSTALL RD
1800WK31921,W,Chaddock Hall,2016-04-11T00:00:00,,opp 256,MALDEN TIMBER,Astley,2016-04-11T00:00:00,MANTAJTA,stop moved,N0074884,Leigh,BCT,CHADDOCK LN
1800WK31911,E,Chaddock Hall,2007-11-01T00:00:00,,o/s,CHADDOCK HALL,Astley,2007-11-01T00:00:00,MANTAJPW,,N0074884,Leigh,BCT,CHADDOCK LN
1800WK01321,N,Chadwick Farm,2013-05-21T00:00:00,Wigan,o/s,HOUSE 388,Langtree,2013-05-21T00:00:00,MANPMJWJ,INDICATOR AMENDED,E0028939,Standish,BCT,PRESTON RD
1800WK03271,S,Chadwick Farm,2013-05-21T00:00:00,Wigan,opp,HOUSE 395,Langtree,2013-05-21T00:00:00,MANPTADM,INDICATOR AMENDED,E0028939,Standish,BCT,PRESTON RD
1800NE21951,SW,Chadwick Ln,2007-11-01T00:00:00,,nr,HOUSE 114,Heywood,2007-11-01T00:00:00,MANGAGTM,,E0028791,Rochdale,BCT,ROCHDALE RD E
1800WK35131,S,Chadwick St,2007-11-01T00:00:00,,opp,TAX OFFICE,Lilford,2007-11-01T00:00:00,MANTATJG,,N0077437,Leigh,BCT,LEIGH RD
1800NC48161,W,Chadwick St,2007-11-01T00:00:00,,Stop E,HOSPITAL,Fairfield General Hospital,2007-11-01T00:00:00,MANDTWGM,,N0074977,Bury,BCT,ROCHDALE OLD RD
1800WK35121,N,Chadwick St,2007-11-01T00:00:00,,nr,HOUSE 79,Lilford,2007-11-01T00:00:00,MANTATJD,,N0077437,Leigh,BCT,LEIGH RD
1800SGH1052,SW,Chadwick Street,2007-11-01T00:00:00,,Church Lane,CHURCH LANE,Marple,2007-11-01T00:00:00,,,E0029038,,BCT,CHADWICK STREET
1800SGH1051,NE,Chadwick Street,2007-11-01T00:00:00,,Church Lane,CHURCH LANE,Marple,2007-11-01T00:00:00,,,E0029038,,BCT,CHADWICK STREET
1800WA34751,SW,Chadwick's Farm,2014-02-28T00:00:00,,opp,,Four Gates,2014-02-28T00:00:00,MANPGJWT,indicator amended,E0028420,,BCT,LOSTOCK LN
1800WA34741,NE,Chadwick's Farm,2014-02-28T00:00:00,,o/s,CHADWICKS FARM,Four Gates,2014-02-28T00:00:00,MANPGJWP,indicator amended,E0028420,,BCT,LOSTOCK LN
1800NCH2221,S,Chaffinch Drive,2007-11-01T00:00:00,,Fern Grove,FERN GROVE,Fern Grove,2007-11-01T00:00:00,,,E0028397,Bury,BCT,CHAFFINCH DRIVE
1800NCH2222,N,Chaffinch Drive,2007-11-01T00:00:00,,Fern Grove,FERN GROVE,Fern Grove,2007-11-01T00:00:00,,,E0028397,Bury,BCT,CHAFFINCH DRIVE
1800NB43251,E,Chain Rd,2011-01-11T00:00:00,,Stop A,CENTRAL HOUSE,Higher Blackley,2011-01-11T00:00:00,MANDMAPD,NAME AMENDED,E0028798,Manchester,BCT,VICTORIA AVE
1800NE21891,NE,Chamber House,2010-04-26T00:00:00,Rochdale,opp,HOUSE 213,Captain Fold,2010-04-26T00:00:00,MANGAGPT,INDICATOR AMENDED,N0074925,Heywood,BCT,ROCHDALE RD E
1800NE21881,SW,Chamber House,2011-03-01T00:00:00,Rochdale,nr,HOUSE 193,Captain Fold,2011-03-01T00:00:00,MANGAGPM,NAME/INDICATOR AMENDED,N0074925,Heywood,BCT,ROCHDALE RD E
1800ED06031,NW,Chamber Rd,2011-08-25T00:00:00,,adj,HOUSE 192,Coppice,2011-08-25T00:00:00,MANAMAWT,STOP MOVED,E0028278,Oldham,BCT,FREDERICK ST
1800ED16461,W,Chamber Rd,2007-11-01T00:00:00,,nr,HOUSE 143,Shaw,2007-11-01T00:00:00,MANAPMDM,,E0029308,,BCT,ROCHDALE RD
1800ED27151,SE,Chamber Rd,2007-11-01T00:00:00,,nr,HOUSE 175,Werneth,2007-11-01T00:00:00,MANATGJM,,E0029517,Oldham,BCT,HERON ST
1800ED05841,SE,Chamber Rd,2011-08-25T00:00:00,,nr,SCHOOL,Coppice,2011-08-25T00:00:00,MANAMAWP,STOP MOVED,E0028278,Oldham,BCT,FREDERICK ST
1800EB01501,W,Chancellor Ln,2007-11-05T00:00:00,,nr,CAR GARAGE,Ardwick,2007-11-05T00:00:00,MANADGAG,LOCATION AMENDED,E0028484,Manchester,BCT,ASHTON OLD RD
1800EB33781,E,Chancellor Ln,2009-01-05T00:00:00,,opp,CAR GARAGE,Ardwick,2009-01-05T00:00:00,MANAJAPT,INDICATOR AMENDED,E0028484,Manchester,BCT,ASHTON OLD RD
1800ED16271,N,Chancery Ln,2007-11-01T00:00:00,,opp,ACCOUNTANTS,Shaw,2007-11-01T00:00:00,MANAPJWA,,E0029308,,BCT,MILNROW RD
1800ED16261,S,Chancery Ln,2007-11-01T00:00:00,,nr,WEAVERS ANSWER,Shaw,2007-11-01T00:00:00,MANAPJTW,,E0029308,,BCT,MILNROW RD
1800NF01701,E,Chandlers Point,2015-08-03T00:00:00,,opp,HUDSON COURT,Salford Quays,2015-08-03T00:00:00,MANGJGMA,LOCATION AMENDED,N0075140,Salford,BCT,BROADWAY
1800NF01741,W,Chandlers Point,2015-08-03T00:00:00,,nr,BATLEYS PLC,Salford Quays,2015-08-03T00:00:00,MANGJGMT,LOCATION AMENDED,N0075140,Salford,BCT,BROADWAY
1800NCH0542,E,change (Angoulme Way)(to def rte),2010-03-30T00:00:00,,Nr Carpark,KNOWSLEY STREET,Bury,2010-03-30T00:00:00,,INDICATOR AMENDED,E0028659,,BCT,ANGOULEME WAY
1800NEH0531,S,Channing Street,2007-11-01T00:00:00,,Channing Street,CHANNING STREET,Newbold,2007-11-01T00:00:00,,,E0029130,Rochdale,BCT,CHURCH ROAD
1800NEH0532,N,Channing Street,2007-11-01T00:00:00,,Channing Street,CHANNING STREET,Newbold,2007-11-01T00:00:00,,,E0029130,Rochdale,BCT,CHURCH ROAD
1800NEH1462,NE,Channing Street,2007-11-01T00:00:00,,Grafton Street,GRAFTON STREET,Newbold,2007-11-01T00:00:00,,,E0029130,Rochdale,BCT,CHANNING STREET
1800NEH1461,SW,Channing Street,2007-11-01T00:00:00,,Grafton Street,GRAFTON STREET,Newbold,2007-11-01T00:00:00,,,E0029130,Rochdale,BCT,CHANNING STREET
1800NC22111,W,Chantlers Ave,2010-03-29T00:00:00,,nr,HOUSE 327,Seddons Farm Estate,2010-03-29T00:00:00,MANDPTGT,NAME AMENDED,N0077929,Bury,BCT,AINSWORTH RD
1800NC22101,E,Chantlers Ave,2010-03-29T00:00:00,,opp,HOUSE 294,Seddons Farm Estate,2010-03-29T00:00:00,MANDPTGP,NAME AMENDED,N0077929,Bury,BCT,AINSWORTH RD
1800WKH0172,NW,Chantry Walk,2010-06-21T00:00:00,,Chantry Walk,CHANTRY WALK,Bryn,2010-06-21T00:00:00,,REMOVED,E0028641,Ashton In Makerfield,BCT,MEADOWCROFT
1800WKH0182,NW,Chantry Walk,2007-11-01T00:00:00,,Grange Road,GRANGE ROAD,Bryn,2007-11-01T00:00:00,,,E0028641,Ashton In Makerfield,BCT,CHANTRY WALK
1800WKH0171,SE,Chantry Walk,2010-06-21T00:00:00,,Chantry Walk,CHANTRY WALK,Bryn,2010-06-21T00:00:00,,REMOVED,E0028641,Ashton In Makerfield,BCT,MEADOWCROFT
1800WKH0181,NW,Chantry Walk (Wbd),2010-06-21T00:00:00,,Grange Road,GRANGE ROAD,Bryn,2010-06-21T00:00:00,,DIRECTION AMENDED,E0028641,Ashton In Makerfield,BCT,CHANTRY WALK
1800NE33161,N,Chapel,2010-04-26T00:00:00,,o/s,CHURCH,Wardle,2010-04-26T00:00:00,MANGDJPG,INDICATOR AMENDED,E0029497,Rochdale,BCT,RAMSDEN RD
1800NE33431,S,Chapel,2010-04-26T00:00:00,,o/s,CHURCH,Syke,2010-04-26T00:00:00,MANGDMDG,INDICATOR AMENDED,E0029412,Rochdale,BCT,DEWHIRST RD
1800SJ11361,E,Chapel Drive,2014-10-09T00:00:00,Altrincham,nr,HOUSE 59,Warburton Green,2014-10-09T00:00:00,MANJPWTG,INDICATOR AMENDED,E0029496,Hale Barns,BCT,CHAPEL LANE
1800SJ11451,W,Chapel Drive,2014-10-09T00:00:00,Altrincham,opp,HOUSE 84,Warburton Green,2014-10-09T00:00:00,MANJTADP,INDICATOR AMENDED,E0029496,Hale Barns,BCT,CHAPEL LANE
1800EH43131,W,Chapel House,2010-04-20T00:00:00,,opp,CHURCH,Haughton Green,2010-04-20T00:00:00,MANDGTAM,INDICATOR AMENDED,E0028759,,BCT,TWO TREES LN
1800EH18071,E,Chapel House,2010-04-19T00:00:00,,o/s,SUNDAY SCHOOL,Haughton Green,2010-04-19T00:00:00,MANDADJT,INDICATOR AMENDED,E0028759,,BCT,TWO TREES LN
1800NBH0141,NE,Chapel Lane,2007-11-01T00:00:00,Manchester,Chapel Lane,CHAPEL LANE,Bank House,2007-11-01T00:00:00,,,N0074888,Higher Blackley,BCT,PLANT HILL ROAD
1800SJ11341,E,Chapel Lane,2014-10-06T00:00:00,,nr,SUB STATION,Hale Barns,2014-10-06T00:00:00,MANJPWTA,INDICATOR AMENDED,N0074997,Altrincham,BCT,HAWLEY LANE
1800SJH1132,E,Chapel Lane,2015-10-07T00:00:00,,Os house 3,CHAPEL LANE,Partington,2015-10-07T00:00:00,,INDICATOR AMENDED,N0075113,,BCT,CROSS LANE WEST
1800SJH0532,NW,Chapel Lane,2015-10-07T00:00:00,,Wychelm Road,WYCHELM ROAD,Partington,2015-10-07T00:00:00,,,N0075113,,BCT,CHAPEL LANE
1800SJH0442,SE,Chapel Lane,2007-11-01T00:00:00,,Cross Lane East,CROSS LANE EAST,Partington,2007-11-01T00:00:00,,,N0075113,,BCT,CHAPEL LANE
1800SJ00031,SW,Chapel Lane,2015-02-06T00:00:00,,opp,MCDONALDS,Stretford,2015-02-06T00:00:00,MANJMJDW,NAME AMENDED,N0075174,,BCT,CHESTER ROAD
1800SJ11441,W,Chapel Lane,2014-10-09T00:00:00,Altrincham,nr,HOUSE 123,Warburton Green,2014-10-09T00:00:00,MANJTADM,INDICATOR AMENDED,E0029496,Hale Barns,BCT,GREENGATE
1800WKH3981,NE,Chapel Lane,2010-04-28T00:00:00,,Nr Grass Area,Chapel Lane,Wigan,2010-04-28T00:00:00,,REMOVED,E0057846,,BCT,CHAPEL LANE
1800SJH0441,NW,Chapel Lane,2007-11-01T00:00:00,,Cross Lane East,CROSS LANE EAST,Partington,2007-11-01T00:00:00,,,N0075113,,BCT,CHAPEL LANE
1800WKH0342,NW,Chapel Lane,2007-11-01T00:00:00,,Chapel Lane,CHAPEL LANE,Wigan,2007-11-01T00:00:00,,,E0057846,,BCT,QUEEN STREET
1800WKH3982,SW,Chapel Lane,2010-04-28T00:00:00,,Nr Grass Area,Chapel Lane,Wigan,2010-04-28T00:00:00,,REMOVED,E0057846,,BCT,CHAPEL LANE
1800WKH0541,N,Chapel Lane (NE Bnd - to def rte),2010-10-14T00:00:00,,Green Street,GREEN STREET,Wigan,2010-10-14T00:00:00,,NAME AMENDED,E0057846,,BCT,CHAPEL LANE
1800NBH0151,N,Chapel Lane (Nth bnd),2011-01-12T00:00:00,,Millbrow,MILLBROW,Higher Crumpsall,2011-01-12T00:00:00,,DIRECTION AMENDED,E0028802,Manchester,BCT,CHAPEL LANE
1800NBH1091,S,Chapel Lane (Sth bnd),2011-01-12T00:00:00,Manchester,nr nursery,Chapel Lane (Sth bnd),Bank House,2011-01-12T00:00:00,,,N0074888,Higher Blackley,BCT,CHAPEL LANE
1800ED02381,E,Chapel Ln,2010-04-15T00:00:00,,nr,CHURCH INN,Royton,2010-04-15T00:00:00,MANAJWGT,INDICATOR AMENDED,E0029278,,BCT,MIDDLETON RD
1800NB43651,E,Chapel Ln,2013-01-05T00:00:00,,nr,HOUSE 130,Higher Crumpsall,2013-01-05T00:00:00,MANDMAWT,STOP RELOCATED,E0028802,Manchester,BCT,OLD MARKET ST
1800NB15121,SW,Chapel Ln,2010-04-20T00:00:00,Manchester,nr,DAY NURSERY,Bank House,2010-04-20T00:00:00,MANDJTDA,INDICATOR AMENDED,N0074888,Higher Blackley,BCT,PLANT HILL RD
1800NB43161,NE,Chapel Ln,2007-11-01T00:00:00,Manchester,nr,HOUSE 116,Bank House,2007-11-01T00:00:00,MANDMAJW,,N0074888,Higher Blackley,BCT,TWEEDLE HILL RD
1800NB43661,W,Chapel Ln,2015-03-13T00:00:00,,opp,HEXAGON HOUSE,Higher Crumpsall,2015-03-13T00:00:00,MANDMDAD,STOP LOCATION AMENDED,E0028802,Manchester,BCT,OLD MARKET ST
1800SJH0531,SE,Chapel Ln (Sbd),2007-11-01T00:00:00,,S-bound,WYCHELM ROAD,Partington,2007-11-01T00:00:00,,,N0075113,,BCT,CHAPEL LANE
1800ED28241,W,Chapel Rd,2008-03-26T00:00:00,,opp,ASDA,Hollins,2008-03-26T00:00:00,MANATGWJ,INDICATOR AMENDED,N0075015,Hollinwood,BCT,HOLLINS RD
1800ED24771,SW,Chapel Rd,2007-11-01T00:00:00,,nr,THE B'WATER,White Gate,2007-11-01T00:00:00,MANATGAM,,E0029538,Chadderton,BCT,MANCHESTER RD
1800NC42451,SE,Chapel Rd,2007-11-01T00:00:00,Bury,opp,GOLF COURSE,Rainsough Brow,2007-11-01T00:00:00,MANDTPWJ,,E0029234,Prestwich,BCT,KERSAL RD
1800ED28251,E,Chapel Rd,2012-03-13T00:00:00,,nr,HOUSE 694,Hollins,2012-03-13T00:00:00,MANATGWM,LOCATION AMENDED,N0075015,Hollinwood,BCT,HOLLINS RD
1800ED24781,NE,Chapel Rd,2007-11-01T00:00:00,,opp,,Butler Green,2007-11-01T00:00:00,MANATGAP,,E0028662,Chadderton,BCT,MANCHESTER RD
1800NC42461,NW,Chapel Rd,2007-11-01T00:00:00,Bury,nr,LEAH GARDENS,Rainsough Brow,2007-11-01T00:00:00,MANDTPWM,,E0029234,Prestwich,BCT,KERSAL RD
1800SJ03291,SW,Chapel Road,2014-09-26T00:00:00,,nr,NR GARAGE,Sale,2014-09-26T00:00:00,MANJPDWT,INDICATOR AMENDED,E0029289,,BCT,CROSS STREET
1800NE26541,SE,Chapel St,2010-04-26T00:00:00,,nr,BANK,Middleton,2010-04-26T00:00:00,MANGAWMP,INDICATOR AMENDED,E0029060,,BCT,WOOD ST
1800WK10201,S,Chapel St,2014-02-13T00:00:00,,nr,EAGLE HAWK PUB,Leigh,2014-02-13T00:00:00,MANPWGPA,indicator amended,E0028950,,BCT,MATHER LN
1800NF02101,SW,Chapel St,2010-03-29T00:00:00,,nr,HOSPITAL,Salford University,2016-12-06T15:43:57,MANGJGTG,NAME AMENDED,N0075141,Salford,BCT,ADELPHI STREET
1800WK10241,N,Chapel St,2014-02-13T00:00:00,,nr,MAGISTRATE CT,Leigh,2014-02-13T00:00:00,MANPWGPD,indicator amended,E0028950,,BCT,BRUNSWICK ST
1800WK04621,E,Chapel St,2014-02-17T00:00:00,,nr,GROSVENOR COURT,Lamberhead Green,2014-02-17T00:00:00,MANPTGDW,indicator amended,E0028924,Wigan,BCT,ORRELL RD
1800NF03571,SE,Chapel St,2014-02-04T00:00:00,,Stop NF,RAILWAY BRIDGE,Salford,2014-02-04T00:00:00,MANGJMGJ,INDICATOR AMENDED,N0076110,,BCT,BLACKFRIARS RD
1800WK04601,E,Chapel St,2014-02-17T00:00:00,,opp,SHOPS,Lamberhead Green,2014-02-17T00:00:00,MANPTGDP,indicator amended,E0028924,Wigan,BCT,ORMSKIRK RD
1800EH46181,N,Chapel St,2007-11-01T00:00:00,,nr,FLATS,Dukinfield,2007-11-01T00:00:00,MANDJADA,,E0028357,,BCT,ASTLEY ST
1800WK32801,SW,Chapel St,2013-05-18T00:00:00,,Stop H,BEAUTY PARLOUR,Hindley,2013-05-18T00:00:00,MANTAPDA,INDICATOR AMENDED,E0028822,Wigan,BCT,MARKET ST
1800WK04401,W,Chapel St,2014-02-17T00:00:00,,nr,SHOPS,Lamberhead Green,2014-02-17T00:00:00,MANPTDTM,indicator amended,E0028924,Wigan,BCT,ORMSKIRK RD
1800WK09831,NE,Chapel St,2014-02-13T00:00:00,,nr,,New Springs,2014-02-13T00:00:00,MANPWGJD,indicator amended,E0029127,Wigan,BCT,ASH LN
1800NF04071,W,Chapel St,2016-05-16T00:00:00,,opp,HOUSE 59,Boothstown,2016-05-16T00:00:00,MANGJMWA,STOP LOCATION AMENDED,E0028576,Salford,BCT,CHADDOCK LN
1800NF04581,E,Chapel St,2007-11-01T00:00:00,,nr,HOUSE 38,Boothstown,2007-11-01T00:00:00,MANGJPAP,,E0028576,Salford,BCT,CHADDOCK LN
1800NF04471,SE,Chapel St,2011-03-03T00:00:00,,Stop XH,CAR PARK,Manchester City Centre,2011-03-03T00:00:00,MANGJMWG,name/indicator amended,E0057786,Manchester,BCT,VICTORIA BDG ST
1800NB03951,S,Chapel St,2012-03-01T00:00:00,,Stop Nl,NR CATHEDRAL,Manchester City Centre,2012-03-01T00:00:00,MANDJMGD,STOP MOVED,E0057786,Manchester,BCT,VICTORIA ST
1800WKH2882,N,Chapel Street,2007-11-01T00:00:00,,Beafird Close,BEAFIRD CLOSE,Lamberhead Green,2007-11-01T00:00:00,,,E0028924,Wigan,BCT,CHAPEL STREET
1800WKH2872,NE,Chapel Street,2007-11-01T00:00:00,,Chapel Street,CHAPEL STREET,Pemberton,2007-11-01T00:00:00,,,E0029197,Wigan,BCT,SMETHURST LANE
1800WKH2871,SW,Chapel Street,2007-11-01T00:00:00,,Chapel Street,CHAPEL STREET,Pemberton,2007-11-01T00:00:00,,,E0029197,Wigan,BCT,SMETHURST LANE
1800WKH2881,S,Chapel Street,2007-11-01T00:00:00,,Beafird Close,BEAFIRD CLOSE,Lamberhead Green,2007-11-01T00:00:00,,,E0028924,Wigan,BCT,CHAPEL STREET
1800NFH1781,E,Chapel Street (Ebd to define route),2007-11-01T00:00:00,,Nr Car Park,Chapel Street (Ebd to define route),Salford,2007-11-01T00:00:00,,,N0076110,,BCT,CHAPEL STREET
1800EH44901,E,Chapel View,2014-11-24T00:00:00,,nr,HOUSE 19,Dukinfield,2014-11-24T00:00:00,MANDGWAW,NAME AMENDED,E0028357,,BCT,FOUNDRY ST
1800NC05371,E,Chapeltown Rd,2007-11-01T00:00:00,,nr,HOUSE 2,Outwood,2007-11-01T00:00:00,MANTGPWP,,E0029179,Bury,BCT,RINGLEY RD WEST
1800NC33811,W,Chapeltown Rd,2007-11-01T00:00:00,,opp,HOUSE 81A,Outwood,2007-11-01T00:00:00,MANDTGDP,,E0029179,Bury,BCT,RINGLEY RD WEST
