AtcoCode,Bearing,CommonName,CreationDateTime,GrandParentLocalityName,Indicator,Landmark,LocalityName,ModificationDateTime,NaptanCode,Notes,NptgLocalityCode,ParentLocalityName,ShortCommonName,StopType,Street
1800NCH3542,E,Winifred Avenue,2007-11-01T00:00:00,,Broadbent Drive,BROADBENT DRIVE,Jericho,2007-11-01T00:00:00,,,E0028890,Bury,,BCT,WINIFRED AVENUE
1800SGH3411,NW,Winnington Rd (NWbd),2007-11-01T00:00:00,,NW-bound,Winnington Rd (NWbd),Marple,2007-11-01T00:00:00,,,E0029038,,,BCT,WINNINGTON ROAD
1800SGH3412,SE,Winnington Road,2015-10-12T00:00:00,,Bradshaw Road,BRADSHAW ROAD,Marple,2015-10-12T00:00:00,,,E0029038,,,BCT,WINNINGTON ROAD
1800NF03901,E,Winnipeg Quay,2007-11-01T00:00:00,,nr,FLATS,Salford Quays,2007-11-01T00:00:00,MANGJMTG,,N0075140,Salford,Winnipeg Quay,BCT,THE QUAYS
1800WK03061,NW,Winstanley College,2014-02-18T00:00:00,Wigan,o/s,COLLEGE,Winstanley Park,2014-02-18T00:00:00,MANPMWPT,indicator amended,E0029556,Winstanley,College,BCT,WINSTANLEY RD
1800WK03051,SE,Winstanley College,2014-02-18T00:00:00,Wigan,opp,,Winstanley Park,2014-02-18T00:00:00,MANPMWPM,indicator amended,E0029556,Winstanley,College,BCT,WINSTANLEY RD
1800WKH2762,SE,Winstanley Road,2007-11-01T00:00:00,Wigan,Park Road,PARK ROAD,Winstanley Park,2007-11-01T00:00:00,,,E0029556,Winstanley,,BCT,WINSTANLEY ROAD
1800EBH1182,SW,Winstanley Road,2007-11-01T00:00:00,,Berkshire Road,BERKSHIRE ROAD,Miles Platting,2007-11-01T00:00:00,,,E0029063,Manchester,,BCT,WINSTANLEY ROAD
1800EBH1181,NE,Winstanley Road,2007-11-01T00:00:00,,Berkshire Road,BERKSHIRE ROAD,Miles Platting,2007-11-01T00:00:00,,,E0029063,Manchester,,BCT,WINSTANLEY ROAD
1800WKH4391,NW,Winstanley Road (NWbnd),2010-05-24T00:00:00,,ne Farmland,Winstanley Road (NWbnd),Windy Arbour,2010-05-24T00:00:00,,DIRECTION AMENDED,E0029554,Wigan,,BCT,WINSTANLEY ROAD
1800WKH2761,SE,Winstanley Road (SEbnd),2010-05-24T00:00:00,Wigan,Park Road,PARK ROAD,Winstanley Park,2010-05-24T00:00:00,,DIRECTION AMENDED,E0029556,Winstanley,,BCT,WINSTANLEY ROAD
1800SB33791,SE,Winster Ave,2010-03-30T00:00:00,Manchester,Stop F,SCHOOL,West Didsbury,2010-03-30T00:00:00,MANGWDWM,NAME AMENDED,E0029519,Didsbury,Winster Ave,BCT,BARLOW MOOR RD
1800SB33801,NW,Winster Ave,2007-11-01T00:00:00,Manchester,nr,HOUSE 151,West Didsbury,2007-11-01T00:00:00,MANGWDWP,,E0029519,Didsbury,Winster Ave,BCT,BARLOW MOOR RD
1800WA11861,S,Winster Drive,2007-11-01T00:00:00,,opp,HOUSE 116,Withins,2007-11-01T00:00:00,MANJWTWG,,E0029559,Top O Th Brow,Winster Drive,BCT,DEEPDALE ROAD
1800WA11871,N,Winster Drive,2007-11-01T00:00:00,,nr,HOUSE 120,Withins,2007-11-01T00:00:00,MANJWTWJ,,E0029559,Top O Th Brow,Winster Drive,BCT,DEEPDALE ROAD
1800WA20231,SE,Winter Hey Lane,2014-05-15T00:00:00,,nr,VETS,Horwich,2014-05-15T00:00:00,MANPDTWG,indicator amended,E0052667,,Winter Hey Lane,BCT,CHORLEY NEW RD
1800WA20221,NW,Winter Hey Lane,2014-05-15T00:00:00,,opp,PLASTER SHOP,Horwich,2014-05-15T00:00:00,MANPDTWD,indicator amended,E0052667,,Winter Hey Lane,BCT,CHORLEY NEW RD
1800WA17521,N,Winterfield Drive,2007-11-01T00:00:00,,nr,HOUSE 274,Deane,2007-11-01T00:00:00,MANPDGMD,,E0028325,,Winterfield Drive,BCT,HULTON LANE
1800EB01861,W,Winterford Ave,2013-02-22T00:00:00,,nr,OFFICES,Chorlton upon Medlock,2013-02-22T00:00:00,MANADGMJ,STOP NAME AMENDMENT,E0028715,Manchester,Winterford Ave,BCT,PLYMOUTH GR
1800EB06201,NW,Winterford Ave,2010-10-15T00:00:00,,nr,HOUSE 236,Longsight,2010-10-15T00:00:00,MANADTDJ,NAME AMENDED,E0028994,Manchester,Winterford Ave,BCT,STOCKPORT RD
1800EB06271,SE,Winterford Ave,2007-11-05T00:00:00,,opp,SPORTS HALL,Longsight,2007-11-05T00:00:00,MANADTGJ,LOCATION AMENDED,E0028994,Manchester,Winterford Ave,BCT,STOCKPORT RD
1800EB01791,E,Winterford Ave,2010-10-15T00:00:00,,nr,HOUSE 151,Chorlton upon Medlock,2010-10-15T00:00:00,MANADGJP,NAME AMENDED,E0028715,Manchester,Winterford Ave,BCT,PLYMOUTH GR
1800EH45161,S,Winterford Rd,2007-11-01T00:00:00,,opp,,Mossley,2007-11-01T00:00:00,MANDGWDA,,E0029105,,Winterford Rd,BCT,HUDDERSFIELD RD
1800EH45181,S,Winterford Rd,2013-05-03T00:00:00,,nr,,Mossley,2013-05-03T00:00:00,MANDGWDJ,NAME AMENDED,E0029105,,Winterford Rd,BCT,HUDDERSFIELD RD
1800EH27681,N,Winterford Rd,2007-11-01T00:00:00,,opp,,Mossley,2007-11-01T00:00:00,MANDAMTG,,E0029105,,Winterford Road,BCT,STATION RD
1800EH45171,N,Winterford Rd,2009-05-14T00:00:00,,adj,,Mossley,2009-05-14T00:00:00,MANDGWDG,INDICATOR AMENDED,E0029105,,Winterford Rd,BCT,HUDDERSFIELD RD
1800SB33171,S,Wintermans Rd,2010-03-29T00:00:00,Manchester,nr,CEMETERY,Arrowfield Estate,2010-03-29T00:00:00,MANGWATJ,NAME AMENDED,N0076717,Chorlton,Wintermans Rd,BCT,ARROWFIELD RD
1800WA14541,NE,Winton Grove,2007-11-01T00:00:00,,nr,HOUSE 155,Ladybridge,2007-11-01T00:00:00,MANPAMWT,,N0075034,Deane,Winton Grove,BCT,ARMADALE ROAD
1800NF28921,NW,Winton Library,2016-01-22T00:00:00,Salford,opp,HOUSE 257,Winton,2016-01-22T00:00:00,MANGMDTM,STOP LOCATION AMENDED,E0029557,Eccles,Winton Library,BCT,WORSLEY RD
1800WA25771,S,Wisbeck Road,2014-04-25T00:00:00,,nr,HOUSE 86,Tonge Fold,2014-04-25T00:00:00,MANPGAMA,indicator amended,E0029447,Bolton,Wisbeck Road,BCT,AINSWORTH LANE
1800WA25781,N,Wisbeck Road,2014-04-23T00:00:00,,opp,HOUSE 93,Tonge Fold,2014-04-23T00:00:00,MANPGAMD,indicator amended,E0029447,Bolton,Wisbeck Road,BCT,AINSWORTH LANE
1800SG14351,NW,Withens Green,2014-02-18T00:00:00,,nr,HOUSE 101,Offerton,2014-02-18T00:00:00,MANTJAMW,INDICATOR AMENDED,E0029163,,Withens Green,BCT,CROSSWAITE RD
1800ZAMAWIT1,,Withington (Manchester Metrolink),2013-04-30T00:00:00,,South Entrance,,Withington,2013-04-30T00:00:00,,,E0029558,Manchester,,TMU,Princess Road
1800ZZMAWIT2,,Withington (Manchester Metrolink),2013-04-30T00:00:00,,North Entrance,,Withington,2013-04-30T00:00:00,,,E0029558,Manchester,,TMU,Princess Road
1800SBT0291,,Withington - Oak Road,2004-09-14T00:00:00,Manchester,Oak Rd - Wilmslow Rd,WILMSLOW RD,The Christie,2004-09-14T00:00:00,,,N0074942,Withington,,TXR,Oak Rd
1800SB33751,NE,Withington Community Hosp,2008-02-15T00:00:00,Manchester,Stop B,HOSPIRAL,West Didsbury,2008-02-15T00:00:00,MANGWDWG,STOP NAME AMENDED,E0029519,Didsbury,Hospital,BCT,BURTON RD
1800SB33741,SW,Withington Community Hosp,2008-02-15T00:00:00,Manchester,Stop A,PARISH CHURCH,West Didsbury,2008-02-15T00:00:00,MANGWDWD,STOP NAME AMENDED,E0029519,Didsbury,Community Hosp,BCT,BURTON ROAD
1800SBH1421,S,Withington Girls School,2007-11-01T00:00:00,,Wellington Road,WELLINGTON ROAD,Fallowfield,2007-11-01T00:00:00,,,N0074979,Manchester,,BCT,VICTORIA ROAD
1800SBH1422,S,Withington Girls School,2015-10-14T00:00:00,,Wellington Road,WELLINGTON ROAD,Fallowfield,2015-10-14T00:00:00,,,N0074979,Manchester,,BCT,VICTORIA ROAD
1800SB33921,SW,Withington Golf Club,2007-11-01T00:00:00,,o/s,GOLF CLUB,Didsbury,2007-11-01T00:00:00,MANGWGDM,,E0028336,Manchester,Golf Club,BCT,PALATINE RD
1800SB16361,NE,Withington Golf Club,2007-11-01T00:00:00,,opp,GOLF CLUB,Didsbury,2007-11-01T00:00:00,MANGTGJM,,E0028336,Manchester,Golf Club,BCT,PALATINE RD
1800WK09861,SE,Withington Grange,2014-02-13T00:00:00,Wigan,opp,FLATS,Top Lock,2014-02-13T00:00:00,MANPWGJP,indicator amended,E0029451,New Springs,Withington Grange,BCT,WITHINGTON LN
1800SBH0601,S,Withington Library,2007-11-01T00:00:00,,,WILMSLOW RD,Withington,2007-11-01T00:00:00,,,E0029558,Manchester,,BCT,WELLINGTON RD
1800SB33621,NE,Withington Library,2007-11-01T00:00:00,,Stop B,LIBRARY,Withington,2007-11-01T00:00:00,MANGWDPM,,E0029558,Manchester,Library,BCT,WILMSLOW RD
1800SB33631,SW,Withington Library,2009-02-10T00:00:00,,Stop E,NATWEST BANK,Withington,2009-02-10T00:00:00,MANGWDPT,NAME AMENDED,E0029558,Manchester,Library,BCT,WILMSLOW RD
1800WK09841,NE,Withington Ln,2014-02-13T00:00:00,,nr,,New Springs,2014-02-13T00:00:00,MANPWGJG,indicator amended,E0029127,Wigan,Withington Ln,BCT,ASH LN
1800SB33201,NE,Withington Metrolink Stop,2007-11-01T00:00:00,,Stop A,METROLINK STOP,Withington,2007-11-01T00:00:00,MANGWATW,,E0029558,Manchester,Metrolink Stop,BCT,PRINCESS ROAD
1800SB33221,SW,Withington Metrolink Stop,2007-11-01T00:00:00,,Stop C,PLAYING FIELDS,Withington,2007-11-01T00:00:00,MANGWAWD,,E0029558,Manchester,Metrolink Stop,BCT,PRINCESS RD
1800SB31891,NE,Withington Rd,2007-11-01T00:00:00,,nr,,Whalley Range,2007-11-01T00:00:00,MANGTWDP,,E0029530,Manchester,Withington Rd,BCT,YARBURGH ST
1800SB32931,NE,Withington Rd,2007-11-01T00:00:00,Manchester,nr,,Arrowfield Estate,2007-11-01T00:00:00,MANGWAMD,,N0076717,Chorlton,Withington Rd,BCT,MAULDETH RD WST
1800SB32541,W,Withington Rd,2007-11-01T00:00:00,,adj,HOUSE 389,Chorlton,2007-11-01T00:00:00,MANGTWPJ,,E0028713,Manchester,Withington Rd,BCT,WILBRAHAM RD
1800SB32941,SW,Withington Rd,2007-11-01T00:00:00,,opp,POLICE STATION,Chorlton,2007-11-01T00:00:00,MANGWAMG,,E0028713,Manchester,Withington Rd,BCT,MAULDETH RD WST
1800SB31071,E,Withington Rd,2008-03-26T00:00:00,,nr,NURSING HOME,Chorlton,2008-03-26T00:00:00,MANGTMTJ,INDICATOR AMENDED,E0028713,Manchester,Withington Rd,BCT,WILBRAHAM RD
1800SBH0492,S,Withington Road (to def rte),2007-11-01T00:00:00,,Mauldeth Road W,MAULDETH ROAD W,Chorlton,2007-11-01T00:00:00,,,E0028713,Manchester,,BCT,WITHINGTON ROAD
1800SBH0502,S,Withington Road (to def rte),2007-11-01T00:00:00,,Kings Road,KINGS ROAD,Chorlton,2007-11-01T00:00:00,,,E0028713,Manchester,,BCT,WITHINGTON ROAD
1800SBH0491,N,Withington Road (to def rte),2007-11-01T00:00:00,,Mauldeth Road W,MAULDETH ROAD W,Chorlton,2007-11-01T00:00:00,,,E0028713,Manchester,,BCT,WITHINGTON ROAD
1800SBH0501,N,Withington Road (to def rte),2007-11-01T00:00:00,,Kings Road,KINGS ROAD,Chorlton,2007-11-01T00:00:00,,,E0028713,Manchester,,BCT,WITHINGTON ROAD
1800SB33991,S,Withington St Paul's,2007-11-01T00:00:00,,Stop D,CHURCH,Withington,2007-11-01T00:00:00,MANGWGJG,,E0029558,Manchester,St Paul's,BCT,WILMSLOW RD
1800SB34001,N,Withington St Paul's,2016-02-16T00:00:00,,Stop C,CHURCH,Withington,2016-02-16T00:00:00,MANGWGJM,STOP LOCATION AMENDED,E0029558,Manchester,St Paul's,BCT,WILMSLOW RD
1800WA25631,SW,Withins Drive,2014-05-14T00:00:00,,nr,HOUSE 20,Roscow Fold,2014-05-14T00:00:00,MANPGAGA,indicator amended,E0029262,Breightmet,Withins Drive,BCT,WITHINS LANE
1800WA25641,NE,Withins Drive,2014-05-14T00:00:00,,opp,HOUSE 91,Roscow Fold,2014-05-14T00:00:00,MANPGAGD,indicator amended,E0029262,Breightmet,Withins Drive,BCT,WITHINS LANE
1800WA25611,NE,Withins Grove,2014-05-14T00:00:00,,nr,HOUSE 135,Roscow Fold,2014-05-14T00:00:00,MANPGADT,indicator amended,E0029262,Breightmet,Withins Grove,BCT,WITHINS LANE
1800WA25621,SW,Withins Grove,2014-05-14T00:00:00,,opp,CARE HOME,Roscow Fold,2014-05-14T00:00:00,MANPGADW,indicator amended,E0029262,Breightmet,Withins Grove,BCT,WITHINS LANE
1800NC05881,NE,Withins Ln,2010-04-21T00:00:00,,opp,DULUX,Radcliffe,2010-04-21T00:00:00,MANDMTDP,INDICATOR AMENDED,E0029232,Bury,Withins Ln,BCT,BURY RD
1800NC05891,SW,Withins Ln,2010-04-21T00:00:00,,nr,HOUSE 126,Radcliffe,2010-04-21T00:00:00,MANDMTDT,INDICATOR AMENDED,E0029232,Bury,Withins Ln,BCT,BURY RD
1800WA08261,SW,Withins School,2010-09-16T00:00:00,,opp,SCHOOL,Withins,2010-09-16T00:00:00,MANJWMDP,LOCATION AMENDED,E0029559,Top O Th Brow,Withins School,BCT,NEWBY ROAD
1800WA11991,NE,Withins School,2007-11-01T00:00:00,,o/s,HIGH SCHOOL,Withins,2007-11-01T00:00:00,MANPADGJ,,E0029559,Top O Th Brow,Withins School,BCT,NEWBY ROAD
1800WA11881,E,Withins Shops,2007-11-01T00:00:00,,o/s,,Withins,2007-11-01T00:00:00,MANJWTWM,,E0029559,Top O Th Brow,Withins Shops,BCT,KENTMERE ROAD
1800WA11891,W,Withins Shops,2007-11-01T00:00:00,,opp,PLAYGROUND,Withins,2007-11-01T00:00:00,MANJWTWP,,E0029559,Top O Th Brow,Withins Shops,BCT,KENTMERE ROAD
1800NB04331,SE,Withy G - Printworks (Stop CB),2007-11-01T00:00:00,,Arndale Bus Stn,ARNDALE BUS STN,Manchester City Centre,2007-11-01T00:00:00,MANDJMTA,,E0057786,Manchester,Withy Grove - Prin,BCT,WITHY G
1800NB04361,S,Withy Gr,2010-11-17T00:00:00,,Stop NJ,CO OP BANK,Manchester City Centre,2010-11-17T00:00:00,MANDJMTJ,NAME & INDICATOR AMENDED,E0057786,Manchester,Withy Grove,BCT,CORPORATION ST
1800NB04362,S,Withy Gr (Stop Nj),2006-01-20T00:00:00,,Towards Cross Street,MARK LANE,Manchester City Centre,2006-01-20T00:00:00,,,E0057786,Manchester,,BCT,Corporation St
1800NB01191,SE,Withy Gr - Printworks (Stop CA),2007-11-01T00:00:00,,Opp.arndale,OPP.ARNDALE,Manchester City Centre,2007-11-01T00:00:00,MANDJGWA,,E0057786,Manchester,Withy Gr - Printwk,BCT,WITHY GR
1800NF40571,NE,Withycombe Pl,2007-11-01T00:00:00,,opp,COMMUNITY CENT,Charlestown,2007-11-01T00:00:00,MANGPDAG,,E0028695,Salford,Withycombe Pl,BCT,DOUGLAS GREEN
1800NF40581,SW,Withycombe Pl,2007-11-01T00:00:00,,nr,HOUSE 22,Charlestown,2007-11-01T00:00:00,MANGPDAJ,,E0028695,Salford,Withycombe Pl,BCT,DOUGLAS GREEN
1800SJ41161,SE,Woburn Drive,2015-01-21T00:00:00,,opp,HOUSE 86,Hale Barns,2015-01-21T00:00:00,MANJTJMA,INDICATOR AMENDED,N0074997,Altrincham,Woburn Drive,BCT,ASH LANE
1800SJ41071,NW,Woburn Drive,2015-01-21T00:00:00,,nr,HOUSE 82,Hale Barns,2015-01-21T00:00:00,MANJTJDT,INDICATOR AMENDED,N0074997,Altrincham,Woburn Drive,BCT,ASH LANE
1800WA25981,SE,Wolfenden Street,2014-04-23T00:00:00,,nr,HOUSE 230,Halliwell,2014-04-23T00:00:00,MANPGATM,indicator amended,E0028738,Bolton,Wolfenden Street,BCT,HALLIWELL ROAD
1800WA25971,NW,Wolfenden Street,2014-04-23T00:00:00,,opp,SHOPS,Halliwell,2014-04-23T00:00:00,MANPGATJ,indicator amended,E0028738,Bolton,Wolfenden Street,BCT,HALLIWELL ROAD
1800NC21121,S,Wolstenholme Ave,2010-04-22T00:00:00,Bury,opp,HOUSE 384,Limefield,2010-04-22T00:00:00,MANDPJWM,INDICATOR AMENDED,E0028970,Walmersley,Wolstenholme Ave,BCT,WALMERSLEY RD
1800NC21081,N,Wolstenholme Ave,2010-04-22T00:00:00,Bury,nr,HOUSE 389,Limefield,2010-04-22T00:00:00,MANDPJWA,INDICATOR AMENDED,E0028970,Walmersley,Wolstenholme Ave,BCT,WALMERSLEY RD
1800NEH3022,N,Wolstenholme Lane (to def rte),2007-11-01T00:00:00,,Edenfield Road,EDENFIELD ROAD,Norden,2007-11-01T00:00:00,,,E0029149,Rochdale,,BCT,WOLSTENHOLME LA
1800NEH3021,S,Wolstenholme Lane (to def rte),2007-11-01T00:00:00,,Edenfield Road,EDENFIELD ROAD,Norden,2007-11-01T00:00:00,,,E0029149,Rochdale,,BCT,WOLSTENHOLME LA
1800SJ10981,N,Wood Lane,2014-10-09T00:00:00,,adj,HOUSE 6,Timperley,2014-10-09T00:00:00,MANJPWDG,INDICATOR AMENDED,E0029443,Altrincham,Wood Lane,BCT,GREEN LANE
1800SJH2651,W,Wood Lane,2007-11-01T00:00:00,,Opp House 223,Wood Lane,Partington,2007-11-01T00:00:00,,,N0075113,,,BCT,WOOD LANE
1800SJ11031,S,Wood Lane,2014-10-09T00:00:00,,nr,HOUSE 17,Timperley,2014-10-09T00:00:00,MANJPWDW,INDICATOR AMENDED,E0029443,Altrincham,Wood Lane,BCT,GREEN LANE
1800EHH0321,W,Wood Lane Wbd,2007-11-01T00:00:00,,Gambrel Bank Op,GAMBREL BANK OP,Smallshaw,2007-11-01T00:00:00,,,E0029338,Ashton Under Lyne,,BCT,WOOD LANE
1800SB30101,SW,Wood Rd,2014-10-13T00:00:00,,nr,FLATS,Whalley Range,2014-10-13T00:00:00,MANGTJWA,INDICATOR AMENDED,E0029530,Manchester,Wood Rd,BCT,UPP CHORLTON RD
1800SJ30091,NE,Wood Road,2014-10-13T00:00:00,,opp,FLATS,Whalley Range,2014-10-13T00:00:00,MANJTDPJ,INDICATOR AMENDED,E0029530,Manchester,Wood Road,BCT,UPP CHORLTON RD
1800NCH4502,SW,Wood Road,2007-11-01T00:00:00,,Nr Farm,Wood Road,Summerseat,2007-11-01T00:00:00,,,E0029397,Bury,,BCT,WOOD ROAD LANE
1800NCH4501,NE,Wood Road,2007-11-01T00:00:00,,Nr Farm,Wood Road,Summerseat,2007-11-01T00:00:00,,,E0029397,Bury,,BCT,WOOD ROAD LANE
1800SJ32021,E,Wood Road North,2014-10-13T00:00:00,,opp,HOUSE 90,Firswood,2014-10-13T00:00:00,MANJTGDG,INDICATOR AMENDED,E0028403,,Wood Road North,BCT,KINGS ROAD
1800SJ32031,W,Wood Road North,2014-10-13T00:00:00,,nr,HOUSE 95,Firswood,2014-10-13T00:00:00,MANJTGDJ,INDICATOR AMENDED,E0028403,,Wood Road North,BCT,KINGS ROAD
1800NE26651,SW,Wood St,2007-11-01T00:00:00,,nr,SCHOOL,Langley,2007-11-01T00:00:00,MANGAWTD,,E0028938,Middleton,Wood St,BCT,WINDERMERE RD
1800NC20681,S,Wood St,2010-04-22T00:00:00,,nr,SILLIVAN WORKS,Elton,2010-04-22T00:00:00,MANDPJGM,INDICATOR AMENDED,E0028380,Bury,Wood St,BCT,VICTORIA ST
1800NC33841,W,Wood St,2007-11-01T00:00:00,,opp,,Outwood,2007-11-01T00:00:00,MANDTGJA,,E0029179,Bury,Wood St,BCT,RINGLEY RD WEST
1800NC20721,SW,Wood St,2010-04-22T00:00:00,,nr,HOUSE 67,Elton,2010-04-22T00:00:00,MANDPJMA,INDICATOR AMENDED,E0028380,Bury,Wood St,BCT,HARVEY ST
1800NE26871,N,Wood St,2007-11-01T00:00:00,,nr,HOUSE 8,Langley,2007-11-01T00:00:00,MANGDAJG,,E0028938,Middleton,Wood St,BCT,WINDERMERE RD
1800EB33961,E,Wood St,2007-11-01T00:00:00,,nr,SMITHS,Openshaw,2007-11-01T00:00:00,MANAJDAJ,,E0029173,Manchester,Wood St,BCT,ASHTON OLD RD
1800EH48801,SW,Wood St,2007-11-01T00:00:00,,nr,ONE STOP SHOP,Hollingworth,2007-11-01T00:00:00,MANDJGDM,,E0028831,,Wood St,BCT,MARKET ST
1800NC33851,E,Wood St,2007-11-01T00:00:00,,nr,HOUSE 110,Outwood,2007-11-01T00:00:00,MANDTGJD,,E0029179,Bury,Wood St,BCT,RINGLEY RD WEST
1800EDH0641,SW,Wood St (SWbnd),2011-01-05T00:00:00,,,ROCHDALE RD,High Crompton,2011-01-05T00:00:00,,DIRECTION AMENDED,E0028793,Shaw,,BCT,WOOD ST
1800WA16421,N,Wood Street,2007-11-01T00:00:00,,Primark,PRIMARK,Bolton,2007-11-01T00:00:00,MANPAWGA,,E0057777,,Wood Street,BCT,BRADSHAWGATE
1800WA16431,N,Wood Street,2007-11-01T00:00:00,,opp,CROMPTON PLACE,Bolton,2007-11-01T00:00:00,MANPAWGD,,E0057777,,Wood Street,BCT,BRADSHAWGATE
1800WA16441,S,Wood Street,2007-11-01T00:00:00,,nr,SHOPPING CENTRE,Bolton,2007-11-01T00:00:00,MANPAWGJ,,E0057777,,Wood Street,BCT,BRADSHAWGATE
1800WA16411,N,Wood Street,2009-09-03T00:00:00,,Yates,YATES,Bolton,2009-09-03T00:00:00,MANPAWDW,STOP REMOVED,E0057777,,Wood Street,BCT,BRADSHAWGATE
1800NE44351,SW,Wood Top Ave,2008-06-02T00:00:00,,nr,HOUSE 755,Bamford,2008-06-02T00:00:00,MANGDPTA,INDICATOR AMENDED,E0028508,Rochdale,Wood Top Ave,BCT,BURY RD
1800NE44361,NE,Wood Top Ave,2007-11-01T00:00:00,,opp,HOUSE 662,Bamford,2007-11-01T00:00:00,MANGDPTD,,E0028508,Rochdale,Wood Top Ave,BCT,BURY RD
1800EDH1561,NE,Woodall Street,2007-11-01T00:00:00,,Old Road,OLD ROAD,Failsworth,2007-11-01T00:00:00,,,E0028385,,,BCT,WOODALL STREET
1800SG17631,NE,Woodbank Ave,2011-06-20T00:00:00,,o/s House 23,O/S HOUSE 23,Woodbank Estate,2011-06-20T00:00:00,MANTPGDT,,N0075203,,Woodbank Avenue,BCT,GRAHAM ROAD
1800SG13851,E,Woodbank Est,2014-02-17T00:00:00,,at,PARK,Little Moor,2014-02-17T00:00:00,MANJDPTA,INDICATOR AMENDED,E0029377,Woodbank Estate,Woodbank Est,BCT,WOODLANDS DR
1800SG44731,N,Woodbank Park,2014-02-17T00:00:00,,opp,PARK,Woodbank Estate,2014-02-17T00:00:00,MANJMGDA,INDICATOR AMENDED,N0075203,,Woodbank Park,BCT,TURNCROFT LN
1800SG05981,S,Woodbank Park,2014-02-17T00:00:00,,o/s,PARK,Woodbank Estate,2014-02-17T00:00:00,MANJAJPA,INDICATOR AMENDED,N0075203,,Woodbank Park,BCT,TURNCROFT LN
1800NE12261,N,Woodbine St,2010-04-24T00:00:00,,opp,HEALTH CENTRE,Stoneyfield,2010-04-24T00:00:00,MANDWPMG,INDICATOR AMENDED,E0029381,Rochdale,Woodbine St,BCT,OLDHAM RD
1800SJ47071,SE,Woodbourne Road,2015-01-30T00:00:00,,opp,LINDEN LEA,Brooklands,2015-01-30T00:00:00,MANJTMDA,INDICATOR AMENDED,E0028623,Sale,Woodbourne Road,BCT,BROOKLANDS ROAD
1800SJ49501,NW,Woodbourne Road,2015-01-30T00:00:00,,nr,ARDEN HALL,Brooklands,2015-01-30T00:00:00,MANJWDAD,INDICATOR AMENDED,E0028623,Sale,Woodbourne Road,BCT,BROOKLANDS ROAD
1800SJ16351,NE,Woodbridge Road,2014-09-19T00:00:00,,nr,SHOPPING PLAZA,Woodsend Circle,2014-09-19T00:00:00,MANJTDJD,INDICATOR AMENDED,N0075209,Flixton,Woodbridge Road,BCT,WOODSEND CIRCLE
1800SJH0031,W,Woodcote Road,2007-11-01T00:00:00,,Chester Road,CHESTER ROAD,Sale,2007-11-01T00:00:00,,,E0029289,,,BCT,WOODCOTE ROAD
1800SJH0032,E,Woodcote Road,2007-11-01T00:00:00,,Chester Road,CHESTER ROAD,Sale,2007-11-01T00:00:00,,,E0029289,,,BCT,WOODCOTE ROAD
1800EH37291,SE,Woodend Ln,2007-11-01T00:00:00,,opp,,Woodlands,2007-11-01T00:00:00,MANDGAGP,,N0075208,Stalybridge,Woodend Ln,BCT,MOTTRAM RD
1800EH37301,NW,Woodend Ln,2007-11-01T00:00:00,,nr,HOUSE 236,Woodlands,2007-11-01T00:00:00,MANDGAGT,,N0075208,Stalybridge,Woodend Ln,BCT,MOTTRAM RD
1800EH07391,SW,Woodend Mill,2007-11-01T00:00:00,,o/s,MILL,Mossley,2007-11-01T00:00:00,MANAWJWA,,E0029105,,Woodend Mill,BCT,MANCHESTER RD
1800EH07401,NE,Woodend Mill,2007-11-01T00:00:00,,opp,RECREATION CTR,Mossley,2007-11-01T00:00:00,MANAWJWD,,E0029105,,Woodend Mill,BCT,MANCHESTER RD
1800SB18351,N,Woodend R,2007-11-01T00:00:00,,nr,HOUSE 162,Wythenshawe,2007-11-01T00:00:00,MANGTJMW,,E0029594,Manchester,Woodend Rd,BCT,BROWNLEY RD
1800SB18371,S,Woodend Rd,2014-10-03T00:00:00,,Stop D,HOUSE 217,Wythenshawe,2014-10-03T00:00:00,MANGTJPA,INDICATOR AMENDED,E0029594,Manchester,Woodend Rd,BCT,BROWNLEY RD
1800EB31631,E,Woodfall Cl,2010-04-15T00:00:00,,opp,WORKS CAR PARK,West Gorton,2010-04-15T00:00:00,MANAGPGP,INDICATOR AMENDED,E0029521,Manchester,Woodfall Cl,BCT,WENLOCK WAY
1800EH09751,NE,Woodfield House,2007-11-01T00:00:00,,o/s,WOODFIELD,Heyrod,2007-11-01T00:00:00,MANAWTAW,,E0028789,Stalybridge,Woodfield House,BCT,WAKEFIELD RD
1800EH09741,SW,Woodfield House,2010-04-19T00:00:00,,opp,WOODFIELD,Heyrod,2010-04-19T00:00:00,MANAWTAT,INDICATOR AMENDED,E0028789,Stalybridge,Woodfield House,BCT,WAKEFIELD RD
1800WK23701,SE,Woodfield Sch,2014-02-11T00:00:00,,o/s,SCHOOL,Whitley,2014-02-11T00:00:00,MANPWTJD,indicator amended,E0029543,Wigan,Woodfield Sch,BCT,WIGAN LN
1800WK23691,NW,Woodfield Sch,2014-02-11T00:00:00,,opp,,Whitley,2014-02-11T00:00:00,MANPWTJA,indicator amended,E0029543,Wigan,Woodfield Sch,BCT,WIGAN LN
1800WK33721,SW,Woodfield St,2007-11-01T00:00:00,,nr,PACKET HOUSE,New Springs,2007-11-01T00:00:00,MANTATAJ,,E0029127,Wigan,Woodfield St,BCT,WIGAN RD
1800WK33731,NE,Woodfield St,2007-11-01T00:00:00,,opp,PACKET HOUSE,New Springs,2007-11-01T00:00:00,MANTATAM,,E0029127,Wigan,Woodfield St,BCT,WIGAN RD
